TOKEN	WEIGHT
thousaud	-5.547638723425617e-06
7200	-5.546761965692005e-06
Lawrenceville	-5.546479249858168e-06
FGIS	-5.54628921139562e-06
reconnect	-5.5462775968590915e-06
Newcomer	-5.5461877418103825e-06
disinherited	-5.545723833365552e-06
fronted	-5.545692498905323e-06
fieldand	-5.545567628600084e-06
come..	-5.545513397701294e-06
Cadmus	-5.545507475904757e-06
ASA	-5.545015507411215e-06
periodand	-5.5448890413374296e-06
alinements	-5.544780922179762e-06
copkiller	-5.544287306897562e-06
CIVIL	-5.544220898651701e-06
licentious	-5.5441151987882635e-06
Weems	-5.543761709252259e-06
himnot	-5.543700592088489e-06
Ranney	-5.543688904778877e-06
uncivil	-5.543642772752253e-06
thesa	-5.5435852828234316e-06
barbiturate	-5.543442462788558e-06
offthecuff	-5.543280869821121e-06
matterin	-5.543259796407744e-06
passand	-5.54314571805558e-06
retrospectively	-5.5430931256904605e-06
dwellinghouse	-5.542997441222185e-06
COST	-5.542975681421416e-06
920.000	-5.542918277075666e-06
160.00	-5.542849596088078e-06
1172	-5.542805455454978e-06
districtof	-5.5427128345910495e-06
*are	-5.542711199036154e-06
connectivity	-5.542710593777041e-06
captiously	-5.542675114436223e-06
Ois	-5.542597700343415e-06
overheating	-5.542346052457236e-06
TA	-5.542172780070203e-06
sident	-5.542170621545045e-06
Bannerman	-5.542131173810235e-06
clobbered	-5.54209039045234e-06
LID	-5.5420685240329915e-06
Whoa	-5.541915983921732e-06
reimposing	-5.541803032270591e-06
gentlemana	-5.541793012603172e-06
28year	-5.541636789024151e-06
Rickey	-5.541559365249439e-06
Congregate	-5.541467914379968e-06
Miramar	-5.541154264457147e-06
Eldredge	-5.5411342680716585e-06
reasonsand	-5.541017705512633e-06
Sub	-5.540856363363448e-06
A3	-5.5407259714172955e-06
5o	-5.54063135159925e-06
resuited	-5.540624923743923e-06
transMississippi	-5.540303354970333e-06
amon	-5.540244106762409e-06
3220	-5.540048614037493e-06
HILLIS	-5.539843146123894e-06
Drucker	-5.539793413809595e-06
Ihas	-5.53972805431321e-06
recalcitrance	-5.539680220994537e-06
seatmate	-5.53952306728552e-06
pebple	-5.539326553203212e-06
Judicious	-5.539301224467529e-06
-friend	-5.539288753939204e-06
skips	-5.5392883375477355e-06
offshoring	-5.539132621629175e-06
Statelevel	-5.539119691685294e-06
DAubuisson	-5.53889690626478e-06
debunked	-5.538614945995553e-06
affd	-5.538575623778412e-06
Shias	-5.538478386394865e-06
azure	-5.53845165647104e-06
passedI	-5.53835823692523e-06
Cancellation	-5.5383039985095965e-06
beeen	-5.538203422915771e-06
waxes	-5.538160187972512e-06
dollarsthe	-5.5381492992339824e-06
malum	-5.538037581367482e-06
3755	-5.537895449866444e-06
Erika	-5.537883558186048e-06
extrapolated	-5.5377423992330735e-06
1374	-5.537704692997794e-06
parsonage	-5.537691484761822e-06
PUD	-5.537646920160849e-06
Cadwalader	-5.537142579395309e-06
9.300.000	-5.537077748929724e-06
yond	-5.537024810467393e-06
states-	-5.536646247955615e-06
Appropria	-5.536599771657787e-06
CXXII-	-5.536269531648153e-06
SAMs	-5.536111471930128e-06
sally	-5.535907405598489e-06
Protectionism	-5.535513832274468e-06
Margolis	-5.535282933718705e-06
henchman	-5.535270559063328e-06
subzero	-5.535214911164095e-06
schoolmasters	-5.5350238265594434e-06
necessay	-5.53498935772685e-06
whilo	-5.534985933389396e-06
banks-	-5.534947215440178e-06
Goa	-5.534708616795741e-06
Scot	-5.5346834827341105e-06
shirting	-5.53452592870412e-06
scalped	-5.534320854615843e-06
syndication	-5.534298599566092e-06
ELDREDGE	-5.5338596405382824e-06
Levis	-5.533632896694362e-06
Governmentheld	-5.5335756296407045e-06
andtherefore	-5.5334048280355334e-06
foi-	-5.533366953013796e-06
upont	-5.533325458796745e-06
Representativesthe	-5.533155187519804e-06
houseless	-5.533131317875931e-06
mischance	-5.532926736461647e-06
43.7	-5.532708112924613e-06
pH	-5.532546566406636e-06
Saad	-5.532492070282483e-06
uction	-5.532381799499905e-06
premerger	-5.532093379832366e-06
suc-	-5.531992776565341e-06
4.08	-5.531988561254084e-06
driftwood	-5.531884776359847e-06
Crotone	-5.531809861884837e-06
Pelton	-5.53174054135848e-06
costpush	-5.531683246585742e-06
nerved	-5.531518592104225e-06
orderis	-5.531392773555342e-06
occasioning	-5.531360977175116e-06
44.2	-5.531359591268204e-06
timesaving	-5.531263763921875e-06
Hybrid	-5.531071848688477e-06
tiptoe	-5.530920207656164e-06
Samples	-5.53091072628933e-06
minuteness	-5.5308400072672105e-06
objectibn	-5.530648667734098e-06
beis	-5.5306394150043525e-06
Collected	-5.5305499782928e-06
Roudebush	-5.530464974360536e-06
alli	-5.5304011163062675e-06
30plus	-5.530298402586733e-06
3846	-5.53016547298444e-06
ansver	-5.5300893541809795e-06
ofn	-5.5300651384633196e-06
Newv	-5.529883363527098e-06
D.C.s	-5.5297111837334105e-06
succulent	-5.5296585494906015e-06
opinionthe	-5.529594473340555e-06
listof	-5.529483182364033e-06
Depaitment	-5.5294076273036475e-06
Ameritech	-5.529138961973892e-06
2033	-5.528995791897566e-06
Masaoka	-5.52889123470089e-06
Conmissioner	-5.528870270080927e-06
diffident	-5.528725945906098e-06
ajudgment	-5.528692928451875e-06
epigram	-5.528639101925021e-06
schooland	-5.52843394115909e-06
RECOm	-5.528272777838461e-06
DingellBroyhill	-5.5282606438040474e-06
shi	-5.528226622758812e-06
belching	-5.527961056105289e-06
Londonderry	-5.527909666178113e-06
naturalizing	-5.527693189054601e-06
mortuary	-5.5276513834363625e-06
ofta	-5.527603358459017e-06
motionless	-5.527516889274407e-06
1.640	-5.52745218233099e-06
ONEAL	-5.527443961667618e-06
Steal	-5.527379699494829e-06
potted	-5.527275896602007e-06
Do-	-5.526916467688602e-06
sinall	-5.526857205991496e-06
orchestrating	-5.526641062892594e-06
BERT	-5.526295513794414e-06
AHA	-5.526016435082983e-06
pacing	-5.526014841157354e-06
unrepentant	-5.525731000294323e-06
CHINDBLOM	-5.525660571838897e-06
propert	-5.525454042998763e-06
unchallengeable	-5.525412492500204e-06
recission	-5.525202738204779e-06
3040	-5.525166827753596e-06
Canisius	-5.525075747289683e-06
Crack	-5.525039673290601e-06
Orszag	-5.524882662682368e-06
ming	-5.5248775681904445e-06
recoiled	-5.524352667862608e-06
Swett	-5.5243267590456466e-06
htd	-5.524240156596315e-06
misconstruing	-5.524212033680804e-06
onor	-5.524120185914436e-06
Gelb	-5.523886096482114e-06
Kuwaits	-5.523748636669823e-06
Limon	-5.523665411951508e-06
barrelhead	-5.523567432266513e-06
saythis	-5.52348232437334e-06
forewarning	-5.523363959203261e-06
cattleproducing	-5.523347969725158e-06
Meiklejohn	-5.523107066688915e-06
postoflice	-5.523053781026357e-06
366.000.000	-5.522416253745473e-06
1.006	-5.522337842285732e-06
650.	-5.522283828279859e-06
ushers	-5.522198916252609e-06
secondgeneration	-5.521997273863026e-06
Injected	-5.521836400465184e-06
informations	-5.521730951649673e-06
subhuman	-5.521706900753603e-06
sct	-5.521599932302793e-06
Moment	-5.521397726487184e-06
billsI	-5.521346497923544e-06
Peruvians	-5.521285368283489e-06
.entitled	-5.521215559873685e-06
Chainher	-5.521192321437741e-06
herehy	-5.521121188654343e-06
megalopolis	-5.521058896358744e-06
oneword	-5.521020261638689e-06
tfhe	-5.521006815420853e-06
squatted	-5.520791546366152e-06
fireplaces	-5.520779069889687e-06
max	-5.52044779110915e-06
Infer	-5.520330325118876e-06
windstorms	-5.520076746519075e-06
Caloosahatchee	-5.520024336671065e-06
sabject	-5.520023489227725e-06
oio	-5.51995991986187e-06
*Senator	-5.519689921487375e-06
Intents	-5.519630853550539e-06
buttresses	-5.519627036221357e-06
exhaustible	-5.519469249005919e-06
SUNY	-5.51944004841049e-06
Vith	-5.519389568757372e-06
Ml-	-5.518903098768309e-06
Halfway	-5.518647602504566e-06
contractually	-5.518643731809826e-06
2.350.000	-5.518483380526881e-06
Unfortunate	-5.518419250837077e-06
gentldman	-5.5183181533849556e-06
dietitians	-5.518299605405559e-06
Kickapoos	-5.518298283364118e-06
prowar	-5.518271555551711e-06
alled	-5.51822623694725e-06
sustainment	-5.518150890709062e-06
Blvd..	-5.5179976673417546e-06
tral	-5.517925929479855e-06
1.035	-5.517606695875864e-06
4.700.000.000	-5.517568820800867e-06
Lawsuit	-5.517352406781602e-06
beginner	-5.517323142906582e-06
Bermudas	-5.517271342999826e-06
th.s	-5.517112573272149e-06
Optometry	-5.5171058205568255e-06
Pelion	-5.517070869185218e-06
4r	-5.516988646935299e-06
MagnusonMoss	-5.51698745463735e-06
Westlake	-5.516964317746388e-06
100foot	-5.5167745116387906e-06
Seeley	-5.516335909150885e-06
absolving	-5.516030986691428e-06
selfinsure	-5.515690827455056e-06
NKVD	-5.51552387607577e-06
notional	-5.5155147551405814e-06
glowed	-5.515408339830081e-06
ennobles	-5.5153635224014235e-06
meni	-5.515350267201811e-06
Marrin	-5.515292108857626e-06
DONNELLY	-5.5152800681524546e-06
Californiathe	-5.515161441673699e-06
nowfamous	-5.515072795288049e-06
Kincaid	-5.5147489505149755e-06
NIF	-5.5146433102223625e-06
Amends	-5.514447887928859e-06
mittens	-5.51416543547074e-06
mug	-5.513894455692835e-06
eot	-5.513850927450326e-06
Hatred	-5.513778655694527e-06
quirks	-5.51367024655213e-06
Hardwood	-5.51355803726047e-06
Disasters	-5.513418692401267e-06
46.3	-5.512852488850417e-06
Nationto	-5.512797654772109e-06
beent	-5.512725002173232e-06
4296	-5.5126323935911244e-06
hells	-5.512541989489407e-06
1.940	-5.512491061340694e-06
establish-	-5.512320343747075e-06
Statei	-5.512297322163055e-06
IDAHO	-5.512254922923371e-06
Mints	-5.512094665980981e-06
Tennesseeand	-5.5116403551687856e-06
hassles	-5.511604896962134e-06
RV	-5.511604422390349e-06
Leith	-5.511534207225933e-06
Retch	-5.511245146063136e-06
trove	-5.511242732357719e-06
hds	-5.511183853548001e-06
Freeholders	-5.511163587041989e-06
claii	-5.5110806958171086e-06
Affiirs	-5.510803543660126e-06
nationalsecurity	-5.510791885973628e-06
ement	-5.510681144895346e-06
future.e	-5.51047519797904e-06
mid-	-5.510465492993039e-06
598.	-5.510267409031057e-06
Neilan	-5.51025648180893e-06
HOV	-5.509867957398902e-06
Seguin	-5.509833849349654e-06
Savanna	-5.509776280915159e-06
ewes	-5.509752066382202e-06
Presidont	-5.509691825001954e-06
CourtHouse	-5.50958199559883e-06
ohject	-5.509299068563384e-06
tsunamis	-5.509285736836034e-06
REF	-5.508704002769506e-06
1018.	-5.508579202546656e-06
600ship	-5.5085255019531034e-06
ships-	-5.508522803538321e-06
pealed	-5.508339316812162e-06
Irina	-5.5082735579898325e-06
saiie	-5.5082206504028194e-06
thefuture	-5.50809863873858e-06
protester	-5.507974000934012e-06
unanimuous	-5.507951506872836e-06
Ifwe	-5.507750512650901e-06
selfsatisfaction	-5.507599018846578e-06
blimp	-5.507565701000695e-06
testi-	-5.507260555383589e-06
inlieu	-5.507216421316375e-06
shallowness	-5.506917420869445e-06
logistically	-5.506850873263668e-06
antiprohibition	-5.506836506638779e-06
distrusts	-5.506807031740737e-06
endthe	-5.506787865551754e-06
lawbook	-5.506696232478748e-06
yes..	-5.50661489634126e-06
118.750	-5.506501350711421e-06
oneminute	-5.506484658664467e-06
620.000.000	-5.50644586123298e-06
reloaded	-5.50641773787501e-06
that.this	-5.506334383067502e-06
Tse	-5.506296210836888e-06
Mississippiand	-5.5062518335054925e-06
467.	-5.5062241719336976e-06
agenciesand	-5.506219690422191e-06
IIouse	-5.505516349741791e-06
-Great	-5.50536262345854e-06
insensibility	-5.505290095328849e-06
fOr	-5.505242790121448e-06
burrow	-5.505062121434291e-06
Eshkol	-5.504985190397948e-06
twenty-	-5.504767645335329e-06
ntd	-5.504710380803669e-06
194041	-5.504614596670018e-06
vocationally	-5.504555242713165e-06
Connecticut-	-5.504358235794369e-06
4167	-5.504105566261488e-06
sibly	-5.504050067054488e-06
publicans	-5.503947815605963e-06
Spokesman	-5.503821516919135e-06
Artemus	-5.503749200338108e-06
systemof	-5.503546045012592e-06
ungentlemanly	-5.503495998776709e-06
Cruel	-5.503454353876788e-06
airconditioners	-5.503333283017624e-06
inu	-5.503215926610545e-06
hornyhanded	-5.503125417246443e-06
1422	-5.502815044362815e-06
godlike	-5.502678400803534e-06
HEU	-5.502544610509309e-06
HAYWARD	-5.5023728614976155e-06
linancial	-5.50228322048473e-06
selfdestruct	-5.502233445399315e-06
fixedincome	-5.502061940783487e-06
singleissue	-5.5017924878171835e-06
bj	-5.501729310962703e-06
Benelux	-5.5016641868613365e-06
Iowaand	-5.501583068107415e-06
Otepkas	-5.5015129523065185e-06
dissecting	-5.501498037167086e-06
Westthe	-5.501319332598935e-06
Imaginary	-5.501234171438845e-06
McKelvie	-5.501191968585568e-06
Michigan..	-5.501104645140169e-06
hireling	-5.5010736985842755e-06
thby	-5.501036322892257e-06
allrisk	-5.501026357382979e-06
Gender	-5.50095694425833e-06
ALA..	-5.5007837718288e-06
havq	-5.500739839298743e-06
Worid	-5.500574660903598e-06
elseI	-5.50056291280968e-06
informationsharing	-5.500252896485549e-06
unhelpful	-5.499857717193807e-06
3.17	-5.499829398606277e-06
votea	-5.499547281611176e-06
2266	-5.499468200317281e-06
nem	-5.499464925480363e-06
Cosgrove	-5.49942365967399e-06
mave	-5.499402111798132e-06
overlying	-5.499244599612272e-06
875.	-5.499232007940648e-06
Casualties	-5.499041876253494e-06
reproduces	-5.49903498532375e-06
gliding	-5.498960006977475e-06
gulp	-5.498834642174708e-06
Headley	-5.498572103221941e-06
mesne	-5.498503014279295e-06
SelfHelp	-5.498435406004307e-06
writeups	-5.498341664141707e-06
-Utah	-5.498340940935356e-06
3128	-5.498185744852888e-06
deternined	-5.498064276629875e-06
orat	-5.498063750548158e-06
extention	-5.498034027157453e-06
xvas	-5.497881330007969e-06
Iloor	-5.497837758729007e-06
Yad	-5.497800454650891e-06
-ery	-5.497766992579776e-06
Wolves	-5.4976997257446144e-06
particu-	-5.497654959795753e-06
reacquire	-5.4975813107927405e-06
368.000	-5.49736663262537e-06
1.085	-5.496996414275784e-06
Brothers/Big	-5.4969075848021845e-06
airworthiness	-5.496689620560441e-06
counterweight	-5.496627355331726e-06
HydroElectric	-5.496555497459076e-06
814.	-5.496498119180183e-06
Troup	-5.4964912919741045e-06
aproved	-5.496234913039133e-06
editorship	-5.496227362775026e-06
Shown	-5.496145677446044e-06
40.2	-5.496037184216458e-06
mbre	-5.495792427271144e-06
Coxeys	-5.495583640591601e-06
proach	-5.495558025921913e-06
487.	-5.495167216790689e-06
Invoking	-5.495092444326788e-06
Smile	-5.494961768442885e-06
Imbued	-5.4948868350783915e-06
HEFNER	-5.494665921762714e-06
Ginn	-5.494654956057261e-06
schoolday	-5.494594363545822e-06
endurable	-5.494563136033669e-06
latex	-5.494549831164257e-06
pressand	-5.494517464049549e-06
Industrialists	-5.494347174363936e-06
Presidnt	-5.4943142077857785e-06
Artesia	-5.493939230617144e-06
forother	-5.493827118849359e-06
ional	-5.493772181294049e-06
U.S.-led	-5.493694474528207e-06
Itasca	-5.493652070482789e-06
injudiciously	-5.4935809028811664e-06
Marias	-5.493504952763394e-06
g6	-5.493488517244363e-06
isting	-5.49347844043689e-06
4213	-5.4928653833959005e-06
.considered	-5.4928041094139735e-06
Differing	-5.492702525347551e-06
pithy	-5.492606836308485e-06
BEGG	-5.492397829961121e-06
conent	-5.492230817373928e-06
1658	-5.492148680812626e-06
-favor	-5.492085384976012e-06
35.0	-5.492051381119647e-06
9.20	-5.491986267962662e-06
1503.	-5.49193192468173e-06
result-	-5.491800124119391e-06
crepe	-5.491611633405676e-06
GALLAGHER	-5.4915035045277226e-06
1328	-5.4913979610134e-06
1137	-5.490910016963716e-06
Como	-5.49087442662288e-06
Greatness	-5.490751241999292e-06
uct	-5.49066066059318e-06
onal	-5.490572226507707e-06
FREE	-5.490537651425348e-06
builing	-5.490327555010258e-06
Riddell	-5.4901016572085045e-06
subclause	-5.489762442306807e-06
eud	-5.4896820634849534e-06
defensethe	-5.4895621566211795e-06
Cum	-5.489351982482408e-06
20plus	-5.4893376755426945e-06
trance	-5.489294623414436e-06
Nehrus	-5.4890761202479e-06
Ionia	-5.488982416979915e-06
distingished	-5.488850214967017e-06
matters-	-5.488683650771675e-06
wfth	-5.488612962410834e-06
yearif	-5.488577797465739e-06
investiga	-5.488515948731275e-06
-Continued	-5.488473223085219e-06
mid19th	-5.488418262195746e-06
legalese	-5.488325486585668e-06
Republicansand	-5.4881899758154835e-06
2.93	-5.488143249505543e-06
4040	-5.48794381424141e-06
tose	-5.487815406974456e-06
Commlittee	-5.487721918358422e-06
icr	-5.487432356601157e-06
Annas	-5.487210152270932e-06
-deal	-5.487187813662635e-06
3519	-5.486999643099264e-06
humbleness	-5.486949683153868e-06
Shera	-5.4868638264968846e-06
Fever	-5.48680857258018e-06
Milner	-5.486767711048785e-06
OAR	-5.486689372452007e-06
Rodenberg	-5.486517429117109e-06
government-	-5.4864797444880995e-06
password	-5.486329747612954e-06
themajority	-5.486313469106291e-06
43.500	-5.486288091530739e-06
studentaid	-5.486229048668973e-06
-answer	-5.486172939660349e-06
conneetion	-5.4861456871153745e-06
uno	-5.486088906452351e-06
196768	-5.4860664255163694e-06
HOLC	-5.486042335050815e-06
HTS	-5.486035534946087e-06
unanimos	-5.485707078414251e-06
Binder	-5.485655779429941e-06
sunm	-5.485382945135939e-06
Loopholes	-5.485277048971658e-06
Assured	-5.48514379889463e-06
unworthiness	-5.4845864450973595e-06
amendmentif	-5.48448333326635e-06
hlim	-5.4843367042447e-06
Fascisti	-5.484315646556623e-06
Iit	-5.483960469625386e-06
threebattalion	-5.4839176508348005e-06
T.s	-5.483914291949613e-06
tually	-5.483774856705083e-06
412.000	-5.483675188097263e-06
distributional	-5.4834484615281354e-06
Louisiana-	-5.483117376694798e-06
broadsides	-5.483104086704112e-06
1443	-5.483019077256303e-06
Sealift	-5.482975398172334e-06
NASDAQ	-5.482830898054017e-06
Gilpin	-5.482541539485347e-06
32percent	-5.482456131055049e-06
buttonholing	-5.482403742322059e-06
NELSEN	-5.482358620089235e-06
Sentator	-5.482217010804352e-06
Treasuy	-5.482103494316596e-06
conferencing	-5.481989639348462e-06
BRINKLEY	-5.4818741942087e-06
nontransferable	-5.48181756071681e-06
otit	-5.481640983180587e-06
availableand	-5.481378822828237e-06
toby	-5.481329054728962e-06
exchangeability	-5.481321600048249e-06
moneyit	-5.481271004817441e-06
Gaithersburg	-5.481242933394303e-06
McCoys	-5.4809978281612334e-06
accusatory	-5.480922758142512e-06
new-	-5.480858744128097e-06
Chickering	-5.480806565534288e-06
duality	-5.48060689611135e-06
4.16	-5.480467863282005e-06
feet..	-5.480188428000984e-06
havemade	-5.479824402108114e-06
1.340	-5.47972162867822e-06
aend	-5.479677832627523e-06
Gard	-5.479389374346062e-06
7foot	-5.479208453777498e-06
mytime	-5.479204733112955e-06
Brokaw	-5.478953229893656e-06
Varney	-5.4788846935387515e-06
servicesthe	-5.478508908908678e-06
list-	-5.478291952187298e-06
Lieber	-5.478049256320534e-06
tnderstand	-5.4780311895827445e-06
Financially	-5.477859068140121e-06
Owosso	-5.477786292490674e-06
Schlafly	-5.477414351657854e-06
notget	-5.477347447050869e-06
manyand	-5.477250111471474e-06
Ecclesiastes	-5.4772022344484075e-06
readthat	-5.477185415563021e-06
Govertnent	-5.477169741000542e-06
delves	-5.4769975700316745e-06
1335	-5.476884972535595e-06
majorityand	-5.4767269837250955e-06
Affected	-5.47632614373912e-06
tiade	-5.476306508635358e-06
hout	-5.476032017542924e-06
Iniki	-5.476011474203225e-06
overwhelning	-5.475880027163375e-06
receptivity	-5.475717776139972e-06
Mulford	-5.475527873244501e-06
Afraid	-5.475243165045292e-06
dingy	-5.474844896853272e-06
witht	-5.474817148658384e-06
HATTON	-5.474707825385332e-06
43.1	-5.473990259454186e-06
whir	-5.473964181660738e-06
authori	-5.4736060035135555e-06
bigspending	-5.473587555117196e-06
enamel	-5.473558917578791e-06
airminded	-5.4735309742927135e-06
Fleeson	-5.473526721650516e-06
staircase	-5.473185909113191e-06
menot	-5.472863286005108e-06
conelude	-5.472623142171875e-06
tankage	-5.4725361389752815e-06
Sponsor	-5.472194459943225e-06
Secrest	-5.4717652885855735e-06
1268	-5.471602793664828e-06
Knows	-5.471189065574323e-06
trona	-5.471112553817397e-06
BOYLE	-5.471053745393893e-06
39.000.000.000	-5.470921712609651e-06
sucks	-5.470797250257503e-06
rela-	-5.4706448845338835e-06
Vermont-	-5.470549463846239e-06
serice	-5.47003537005653e-06
improvemeat	-5.470009230981781e-06
Motorcycle	-5.469923970132091e-06
Koppel	-5.469918757340304e-06
Creedon	-5.469879527230557e-06
Lias	-5.4695294175378695e-06
declarants	-5.46917400951401e-06
offcampus	-5.469170023351067e-06
magnesia	-5.468691772960257e-06
Cedric	-5.468651192936276e-06
HPV	-5.46864742632921e-06
enginery	-5.468605746940095e-06
offcers	-5.468552381682909e-06
iniportant	-5.468501944698158e-06
couhtry	-5.468286376775371e-06
quads	-5.468226359306496e-06
319.000	-5.467789222831694e-06
nomine	-5.467695202370579e-06
Kirkuk	-5.467189907335016e-06
storytelling	-5.466751756466863e-06
MARRIOTT	-5.466723539432828e-06
2.74	-5.466580054925555e-06
ruggedness	-5.466569342212784e-06
mayoralty	-5.466451151349847e-06
3.31	-5.46628762024726e-06
2707	-5.46616661952769e-06
SWEET	-5.46600953317576e-06
administrationI	-5.46583523228787e-06
Assassination	-5.465389385277142e-06
Dem	-5.465370733945821e-06
glows	-5.4652875055134314e-06
teemed	-5.464956545791633e-06
WON	-5.464922336835761e-06
claimand	-5.464843594856881e-06
comings	-5.464744873114177e-06
Heel	-5.464723484835826e-06
Tunison	-5.464563679349259e-06
Ikle	-5.4645047344711515e-06
frola	-5.464446575514987e-06
Virgini	-5.464287227653136e-06
morethat	-5.4638194598445135e-06
BELLA	-5.463729800781307e-06
whd	-5.4636864563798975e-06
Kung	-5.463640376822252e-06
ajury	-5.463635683544721e-06
11.15	-5.463296408878705e-06
variants	-5.4631657244622795e-06
paynient	-5.463131773680956e-06
Debris	-5.462376313742422e-06
gentletan	-5.461970456996242e-06
buyAmerican	-5.461964035904806e-06
ferriage	-5.461909665555952e-06
caucused	-5.461719187269567e-06
evader	-5.4613344822341225e-06
daysthat	-5.461321457164967e-06
profundity	-5.461265515058557e-06
unrecognizable	-5.461226765963508e-06
Sycamore	-5.461180944808859e-06
Dinwiddie	-5.461157206522068e-06
prongs	-5.461143332665348e-06
5week	-5.461009808542968e-06
Memher	-5.4609990696203845e-06
logger	-5.460833180474131e-06
Celebrate	-5.4608115386261535e-06
Sherwin	-5.460782368653613e-06
goalto	-5.460736021679303e-06
ougit	-5.460636989375912e-06
motivator	-5.4603920008827e-06
lro	-5.460369350782663e-06
trashing	-5.459997312914718e-06
Montana-	-5.459803304432741e-06
10.600.000	-5.459770288461439e-06
lithium	-5.459671915312062e-06
40.9	-5.459471199003013e-06
reasonfor	-5.459449357710287e-06
hardpan	-5.459183584318726e-06
3108	-5.458978021785494e-06
seesaw	-5.458822623150605e-06
Overwhelming	-5.458683516712367e-06
stewardesses	-5.458649047949602e-06
643.	-5.458631363267096e-06
soloist	-5.458451280134066e-06
woodburning	-5.458446080464897e-06
Camera	-5.458149592188424e-06
Hed	-5.4581429188808435e-06
Schaeffer	-5.458094047710746e-06
compoundinterest	-5.458041559201902e-06
gorilla	-5.458018924641637e-06
Chute	-5.4579805257112795e-06
R.No	-5.457846470118084e-06
Phils	-5.457825658084067e-06
Tyco	-5.457824882600365e-06
unmade	-5.457573567180511e-06
Depletion	-5.457444311943769e-06
majority-	-5.4572656867216785e-06
acrobatic	-5.457168303834219e-06
10.20	-5.4571406885776545e-06
epileptics	-5.456839653736063e-06
-Union	-5.456746036645521e-06
Secretary.of	-5.456735224563563e-06
glossy	-5.4567240341904625e-06
6.35	-5.45672183776642e-06
Wilfley	-5.456362695836269e-06
FY2000	-5.456281460600917e-06
Powderly	-5.456184271022298e-06
coveringin	-5.455912710273278e-06
tnited	-5.455821700525049e-06
I11	-5.45566550882554e-06
464.	-5.455368970279504e-06
Aerie	-5.455309496427817e-06
Cceur	-5.455246029568581e-06
btter	-5.455129614032728e-06
Canyons	-5.454974860027231e-06
Stangeland	-5.454925688631896e-06
617.	-5.454908052357009e-06
mpore	-5.4548960301205636e-06
approvalof	-5.454895632704837e-06
ironworkers	-5.4544317414715505e-06
aboat	-5.4543795505827176e-06
-anything	-5.4542950948390105e-06
Lafferty	-5.45419454515918e-06
trammel	-5.4538658147148554e-06
LEAVE	-5.453759493183124e-06
estinmate	-5.4537261608657354e-06
1382	-5.453602980393031e-06
item-	-5.4534974830639966e-06
predation	-5.453453435143294e-06
crowdout	-5.453311557574321e-06
Budge	-5.453310989582664e-06
GUFFEY	-5.453284046573369e-06
conlined	-5.453273882175337e-06
sniall	-5.453188053872387e-06
Tiey	-5.452987348378999e-06
recision	-5.452835590494615e-06
cigarmakers	-5.452615962678428e-06
Corinto	-5.452563865678482e-06
RiECORD	-5.452443300592322e-06
Attitudes	-5.452406571320066e-06
manyear	-5.4522562438702045e-06
fApplause	-5.452184278290638e-06
appellees	-5.452172806831358e-06
retentive	-5.452050783424291e-06
composites	-5.451824175023051e-06
jobseekers	-5.451659990692009e-06
Caulfield	-5.451190637677844e-06
Norrell	-5.450889655993987e-06
your-	-5.450843672363912e-06
Medawakanton	-5.450735356513817e-06
1452	-5.45069314104046e-06
a5	-5.450454305191596e-06
Wlen	-5.450025688057774e-06
tition	-5.44997312264155e-06
2.550.000	-5.449956925601696e-06
morning..	-5.4497046742397945e-06
Gehrig	-5.44960127141564e-06
auswer	-5.449543611118452e-06
1.660	-5.449319436586897e-06
Handley	-5.44913727663237e-06
recon	-5.44905824162725e-06
puissant	-5.448998774315186e-06
Terra	-5.448790761216023e-06
beleagured	-5.448698105554703e-06
puzzlement	-5.44868626483673e-06
Unprecedented	-5.448684630267192e-06
*will	-5.4485714545197765e-06
Registrar	-5.4484785738885745e-06
dowa	-5.448272139279907e-06
Ams	-5.448210284109667e-06
1510.	-5.448112170949519e-06
thdir	-5.448011838444899e-06
ASP	-5.447798085407822e-06
Suribachi	-5.447203124514599e-06
2.91	-5.447075086848916e-06
-probably	-5.4469956421728885e-06
Beeman	-5.446908030558477e-06
Spottsylvania	-5.446866133658143e-06
Aleorn	-5.446805427265691e-06
Iredell	-5.446732481806411e-06
shipconstruction	-5.446726203189506e-06
Tisdale	-5.4465675775505664e-06
Russert	-5.446520798648302e-06
3.63	-5.446245493272999e-06
1296	-5.446031799214717e-06
.22caliber	-5.445933867832099e-06
forth-	-5.445804770611115e-06
henceforward	-5.4456829951798595e-06
Corinthians	-5.445644584145882e-06
rhythms	-5.445545659233604e-06
antiimmigrant	-5.445480327423183e-06
hms	-5.445369681324272e-06
daggers	-5.445352939470632e-06
graininspection	-5.4453395020400855e-06
HILLARY	-5.445201205670357e-06
Uvalde	-5.445075058190875e-06
filibusterer	-5.444947849069743e-06
SHACKLEFORD	-5.444781873015633e-06
impersonally	-5.444607389245958e-06
nationalorigin	-5.444605686022507e-06
Kd	-5.444562308192436e-06
432.	-5.444275521530522e-06
munist	-5.44397214252084e-06
enslaves	-5.443430576806406e-06
NF	-5.443313400855946e-06
ERS	-5.4432810124012744e-06
PS	-5.443270771401119e-06
wAs	-5.443022246941492e-06
miinutes	-5.4429307025398164e-06
.better	-5.442793812649725e-06
iith	-5.442575233280116e-06
Mykola	-5.442461412135989e-06
cobblestone	-5.4423782657329715e-06
40.7	-5.442342183709144e-06
inquisitors	-5.442203218854445e-06
